id,first_name,last_name,email,gender,part_time_job,absence_days,extracurricular_activities,weekly_self_study_hours,career_aspiration,math_score,history_score,physics_score,chemistry_score,biology_score,english_score,geography_score
231,Lillian,Morrison,lillian.morrison.231@gslingacademy.com,female,False,2,False,32,Lawyer,72,86,82,76,96,90,66
232,Cecilia,Kerr,cecilia.kerr.232@gslingacademy.com,female,False,1,False,24,Lawyer,90,87,66,59,84,92,67
233,Jesse,Li,jesse.li.233@gslingacademy.com,male,True,3,True,32,Lawyer,98,89,87,100,77,96,84
234,Walter,Cohen,walter.cohen.234@gslingacademy.com,male,True,3,False,26,Lawyer,74,82,90,100,66,95,82
235,Meghan,Andrews,meghan.andrews.235@gslingacademy.com,female,False,3,True,28,Lawyer,76,87,75,59,97,91,79
236,Adeline,Stanley,adeline.stanley.236@gslingacademy.com,female,False,2,False,30,Lawyer,83,88,75,82,79,86,92
237,Tabitha,Johnson,tabitha.johnson.237@gslingacademy.com,female,False,5,False,35,Lawyer,78,83,98,99,99,83,76
238,Kristen,Blankenship,kristen.blankenship.238@gslingacademy.com,female,False,2,False,29,Lawyer,79,87,95,73,80,86,63
239,Glenda,Moreno,glenda.moreno.239@gslingacademy.com,female,False,0,True,31,Lawyer,86,91,95,100,85,90,82
240,Ethan,Lawrence,ethan.lawrence.240@gslingacademy.com,male,False,5,False,29,Lawyer,80,89,88,68,92,97,79
241,Christopher,Rocha,christopher.rocha.241@gslingacademy.com,male,False,4,False,33,Lawyer,92,97,80,100,92,78,92
242,Angela,Porter,angela.porter.242@gslingacademy.com,female,False,3,False,40,Lawyer,100,81,96,100,96,98,85
243,Ruby,Porter,ruby.porter.243@gslingacademy.com,female,False,5,True,30,Lawyer,93,79,86,82,89,89,82
244,Emilia,Davis,emilia.davis.244@gslingacademy.com,female,False,0,True,27,Lawyer,97,87,63,68,92,89,66
245,Joan,Adams,joan.adams.245@gslingacademy.com,female,False,2,True,28,Lawyer,83,91,67,65,73,98,77
246,Michael,Chapman,michael.chapman.246@gslingacademy.com,male,False,4,False,32,Lawyer,92,93,86,70,83,85,98
247,Jesus,Allen,jesus.allen.247@gslingacademy.com,male,False,2,False,31,Lawyer,99,93,83,59,69,89,89
248,Leonardo,Mueller,leonardo.mueller.248@gslingacademy.com,male,False,4,False,30,Lawyer,100,90,92,80,60,90,76
249,Kenneth,May,kenneth.may.249@gslingacademy.com,male,False,1,True,27,Lawyer,92,83,78,72,100,84,86
250,Cora,Marquez,cora.marquez.250@gslingacademy.com,female,False,0,True,31,Lawyer,66,80,73,64,83,85,83
251,Christy,Delgado,christy.delgado.251@gslingacademy.com,female,False,4,False,26,Lawyer,82,85,81,89,90,81,76
252,Zoey,Tran,zoey.tran.252@gslingacademy.com,female,False,2,False,27,Lawyer,83,96,89,89,83,87,100
253,Antoinette,Morrison,antoinette.morrison.253@gslingacademy.com,female,False,0,False,25,Lawyer,100,83,73,87,100,93,87
254,Fernando,Arroyo,fernando.arroyo.254@gslingacademy.com,male,False,3,False,27,Lawyer,76,92,100,98,96,91,86
255,Jaime,Mosley,jaime.mosley.255@gslingacademy.com,male,False,3,False,30,Lawyer,84,97,87,76,81,92,70
256,Joshua,Long,joshua.long.256@gslingacademy.com,male,False,4,False,29,Lawyer,88,86,54,84,86,73,72
257,Harper,Larsen,harper.larsen.257@gslingacademy.com,female,False,2,True,31,Lawyer,90,86,72,70,96,88,78
258,Dustin,Craig,dustin.craig.258@gslingacademy.com,male,False,5,False,26,Lawyer,82,92,80,84,94,88,55
259,Corey,Joyce,corey.joyce.259@gslingacademy.com,male,False,3,True,31,Lawyer,99,90,81,94,51,90,82
260,Darlene,Parker,darlene.parker.260@gslingacademy.com,female,False,7,False,25,Lawyer,93,83,80,76,58,76,78
261,Emily,Morales,emily.morales.261@gslingacademy.com,female,False,0,True,26,Lawyer,82,100,80,55,78,84,89
262,Malik,Holder,malik.holder.262@gslingacademy.com,male,True,5,True,28,Lawyer,70,89,87,89,71,88,85
263,Madison,Lawson,madison.lawson.263@gslingacademy.com,female,False,0,True,31,Lawyer,90,96,69,86,68,91,60
264,Allison,Grant,allison.grant.264@gslingacademy.com,female,False,0,False,34,Lawyer,76,89,73,69,75,86,92
265,Arthur,Hutchinson,arthur.hutchinson.265@gslingacademy.com,male,False,3,False,28,Lawyer,67,86,63,99,78,84,92
266,Lily,Huff,lily.huff.266@gslingacademy.com,female,False,0,False,27,Lawyer,90,94,90,68,89,93,94
267,Jerry,Marquez,jerry.marquez.267@gslingacademy.com,male,False,3,False,34,Lawyer,76,91,88,82,74,88,91
268,Stella,Jacobs,stella.jacobs.268@gslingacademy.com,female,True,5,False,32,Lawyer,80,87,100,94,100,86,81
269,Emily,Gentry,emily.gentry.269@gslingacademy.com,female,True,2,False,27,Lawyer,93,95,80,70,84,90,60
270,Emily,Phillips,emily.phillips.270@gslingacademy.com,female,False,3,False,32,Lawyer,95,77,77,95,68,87,91
271,Pamela,Myers,pamela.myers.271@gslingacademy.com,female,False,0,True,36,Lawyer,92,98,76,43,72,88,84
272,Bernard,Valdez,bernard.valdez.272@gslingacademy.com,male,False,0,False,21,Lawyer,91,92,100,77,86,93,72
273,Skylar,Mosley,skylar.mosley.273@gslingacademy.com,female,False,3,False,31,Lawyer,92,98,89,75,79,98,64
274,Christy,Chavez,christy.chavez.274@gslingacademy.com,female,False,1,False,23,Lawyer,93,92,66,96,70,86,69
275,Sadie,Yates,sadie.yates.275@gslingacademy.com,female,False,4,False,29,Lawyer,87,100,65,100,92,97,90
276,Jessica,Hicks,jessica.hicks.276@gslingacademy.com,female,False,4,False,27,Lawyer,93,88,78,87,93,91,79
277,Angelica,Williams,angelica.williams.277@gslingacademy.com,female,False,7,True,30,Lawyer,85,91,79,79,67,87,100
278,Antonio,Li,antonio.li.278@gslingacademy.com,male,False,4,True,25,Lawyer,62,90,72,95,74,91,76
279,Fernando,Sosa,fernando.sosa.279@gslingacademy.com,male,False,4,True,28,Lawyer,85,91,76,72,92,93,94
280,Jackson,Buckley,jackson.buckley.280@gslingacademy.com,male,True,3,False,33,Lawyer,91,87,99,70,72,84,61
281,Marcia,Hunter,marcia.hunter.281@gslingacademy.com,female,False,4,True,29,Lawyer,85,93,69,90,74,99,83
282,Joshua,Holland,joshua.holland.282@gslingacademy.com,male,False,2,False,32,Lawyer,78,88,63,72,69,84,85
283,Samuel,Reyes,samuel.reyes.283@gslingacademy.com,male,False,5,False,32,Lawyer,66,88,84,96,72,97,74
284,Leonard,Watson,leonard.watson.284@gslingacademy.com,male,False,1,False,31,Lawyer,82,85,83,80,95,86,90
285,Jill,Campos,jill.campos.285@gslingacademy.com,female,False,0,True,34,Lawyer,95,88,79,66,93,91,81
286,Joanne,Phillips,joanne.phillips.286@gslingacademy.com,female,False,7,False,28,Lawyer,84,93,100,96,90,98,85
287,Stanley,Gillespie,stanley.gillespie.287@gslingacademy.com,male,False,4,False,29,Lawyer,81,89,86,90,91,92,97
288,Clayton,Bridges,clayton.bridges.288@gslingacademy.com,male,False,6,True,28,Lawyer,71,89,79,87,63,90,66
289,Maxwell,Collins,maxwell.collins.289@gslingacademy.com,male,False,6,False,34,Lawyer,76,87,82,86,83,81,77
290,Wesley,Chavez,wesley.chavez.290@gslingacademy.com,male,False,2,False,26,Lawyer,75,92,66,80,90,91,72
291,Aaliyah,Peterson,aaliyah.peterson.291@gslingacademy.com,female,False,1,True,28,Lawyer,82,93,54,64,75,91,80
292,Frederick,Cooper,frederick.cooper.292@gslingacademy.com,male,True,2,False,27,Lawyer,91,86,77,67,85,92,87
293,Troy,Nunez,troy.nunez.293@gslingacademy.com,male,False,3,False,29,Lawyer,79,92,82,100,75,99,95
294,Sherry,Wallace,sherry.wallace.294@gslingacademy.com,female,False,5,False,32,Lawyer,61,82,97,77,88,79,85
295,Eliana,Peterson,eliana.peterson.295@gslingacademy.com,female,False,0,False,27,Lawyer,83,83,100,72,100,80,71
296,Frederick,Green,frederick.green.296@gslingacademy.com,male,False,7,True,29,Lawyer,87,75,71,63,100,90,80
297,Alfred,Wood,alfred.wood.297@gslingacademy.com,male,False,4,True,30,Lawyer,83,81,79,97,71,100,84
298,Derek,Carpenter,derek.carpenter.298@gslingacademy.com,male,False,7,False,25,Lawyer,82,86,79,83,84,88,100
299,Stanley,Smith,stanley.smith.299@gslingacademy.com,male,False,8,False,25,Lawyer,72,89,62,64,79,96,85
300,Shelby,Dean,shelby.dean.300@gslingacademy.com,female,False,2,True,30,Lawyer,77,81,79,63,76,99,85
301,Danielle,Sandoval,danielle.sandoval.301@gslingacademy.com,female,False,2,False,47,Doctor,90,86,96,100,90,88,90
302,Laura,Jackson,laura.jackson.302@gslingacademy.com,female,False,3,False,39,Doctor,96,90,86,92,92,95,87
303,Jonathan,Werner,jonathan.werner.303@gslingacademy.com,male,False,1,False,37,Doctor,92,87,92,99,97,87,86
304,Patricia,Chavez,patricia.chavez.304@gslingacademy.com,female,False,5,False,22,Doctor,92,86,87,81,93,90,99
305,Antonio,Caldwell,antonio.caldwell.305@gslingacademy.com,male,False,4,False,26,Doctor,98,92,91,99,97,88,75
306,Jacob,Reyes,jacob.reyes.306@gslingacademy.com,male,False,4,False,41,Doctor,94,94,94,89,85,86,85
307,Wendy,Lewis,wendy.lewis.307@gslingacademy.com,female,False,3,False,47,Doctor,96,100,96,91,91,96,89
308,Lawrence,Russell,lawrence.russell.308@gslingacademy.com,male,False,2,False,23,Doctor,97,71,82,80,97,93,78
309,Nicholas,Clayton,nicholas.clayton.309@gslingacademy.com,male,False,1,True,44,Doctor,86,100,100,96,95,97,93
310,Tim,Turner,tim.turner.310@gslingacademy.com,male,False,0,False,41,Doctor,96,88,90,100,94,87,96
311,Melissa,Roberts,melissa.roberts.311@gslingacademy.com,female,False,1,False,22,Doctor,99,71,80,82,95,64,64
312,Whitney,Holmes,whitney.holmes.312@gslingacademy.com,female,False,1,False,30,Doctor,96,68,87,96,91,68,65
313,Jacob,Perez,jacob.perez.313@gslingacademy.com,male,False,5,True,29,Doctor,93,96,94,84,91,67,68
314,Jessica,Diaz,jessica.diaz.314@gslingacademy.com,female,False,5,False,43,Doctor,90,96,100,87,100,90,89
315,Kevin,Thompson,kevin.thompson.315@gslingacademy.com,male,False,6,False,34,Doctor,94,83,99,100,94,91,69
316,Patricia,Watson,patricia.watson.316@gslingacademy.com,female,False,0,False,42,Doctor,91,87,93,85,98,85,95
317,Steven,Frazier,steven.frazier.317@gslingacademy.com,male,False,2,False,48,Doctor,86,88,89,89,98,89,96
318,Christopher,Nguyen,christopher.nguyen.318@gslingacademy.com,male,False,2,True,37,Doctor,87,93,99,100,97,92,90
319,Christopher,Hamilton,christopher.hamilton.319@gslingacademy.com,male,False,3,False,33,Doctor,99,68,100,95,95,88,83
320,Andrew,Green,andrew.green.320@gslingacademy.com,male,False,3,False,24,Doctor,80,60,100,99,98,75,94
321,Nicholas,Johnson,nicholas.johnson.321@gslingacademy.com,male,False,7,False,30,Doctor,88,98,87,85,96,77,96
322,Kimberly,West,kimberly.west.322@gslingacademy.com,female,False,1,False,33,Doctor,80,71,94,92,92,60,78
323,Antonio,Flores,antonio.flores.323@gslingacademy.com,male,False,2,False,23,Doctor,84,84,80,97,87,97,91
324,Marco,Clark,marco.clark.324@gslingacademy.com,male,False,6,False,22,Doctor,92,98,90,82,86,86,89
325,Steven,Pennington,steven.pennington.325@gslingacademy.com,male,False,4,False,46,Doctor,92,98,99,86,100,86,87
326,Emily,Jordan,emily.jordan.326@gslingacademy.com,female,False,3,False,49,Doctor,85,96,99,94,95,92,95
327,Holly,Burns,holly.burns.327@gslingacademy.com,female,False,2,False,44,Doctor,96,88,100,95,85,94,93
328,Diana,Jones,diana.jones.328@gslingacademy.com,female,False,7,False,37,Doctor,97,96,93,94,91,96,87
329,Christina,Shields,christina.shields.329@gslingacademy.com,female,True,3,False,47,Doctor,94,87,98,90,92,88,100
330,Eric,Murray,eric.murray.330@gslingacademy.com,male,False,2,False,35,Doctor,94,99,97,94,85,97,97
331,Alexandra,Robinson,alexandra.robinson.331@gslingacademy.com,female,False,1,False,47,Doctor,85,87,92,96,92,90,88
332,Bryan,Lee,bryan.lee.332@gslingacademy.com,male,False,3,False,46,Doctor,96,89,91,90,90,91,99
333,Melanie,Bridges,melanie.bridges.333@gslingacademy.com,female,False,6,False,48,Doctor,95,90,85,90,96,89,96
334,Eric,Bowers,eric.bowers.334@gslingacademy.com,male,True,1,False,46,Doctor,96,85,90,95,100,96,88
335,Lindsay,Morales,lindsay.morales.335@gslingacademy.com,female,False,1,False,23,Doctor,96,91,97,84,89,82,75
336,Kenneth,Buchanan,kenneth.buchanan.336@gslingacademy.com,male,False,2,False,24,Doctor,95,85,90,94,91,84,85
337,Ryan,Clarke,ryan.clarke.337@gslingacademy.com,male,False,2,True,46,Doctor,86,93,89,90,100,86,93
338,Pamela,Henry,pamela.henry.338@gslingacademy.com,female,False,4,False,39,Doctor,97,95,94,90,86,85,95
339,Jeffery,Parker,jeffery.parker.339@gslingacademy.com,male,False,0,True,27,Doctor,100,84,93,96,97,70,95
340,Tara,Thomas,tara.thomas.340@gslingacademy.com,female,False,0,False,29,Doctor,88,71,87,85,100,78,78
341,Susan,Long,susan.long.341@gslingacademy.com,female,False,7,False,30,Doctor,93,73,97,89,88,63,70
342,Michael,Heath,michael.heath.342@gslingacademy.com,male,False,6,False,50,Doctor,94,87,99,99,86,86,85
343,Raymond,Smith,raymond.smith.343@gslingacademy.com,male,False,3,False,23,Doctor,82,82,100,93,91,61,83
344,Peter,Yates,peter.yates.344@gslingacademy.com,male,False,3,False,42,Doctor,89,90,91,95,87,92,96
345,Tracy,White,tracy.white.345@gslingacademy.com,female,False,5,False,40,Doctor,88,100,94,91,85,91,88
346,Gregory,Welch,gregory.welch.346@gslingacademy.com,male,False,8,False,40,Doctor,94,88,99,92,98,85,95
347,Brent,Clements,brent.clements.347@gslingacademy.com,male,False,8,False,25,Doctor,88,60,87,90,87,86,62
348,Melissa,Fry,melissa.fry.348@gslingacademy.com,female,False,5,False,42,Doctor,90,89,92,93,97,92,100
349,John,Riley,john.riley.349@gslingacademy.com,male,False,1,False,46,Doctor,91,85,98,96,98,96,93
350,Danielle,Martinez,danielle.martinez.350@gslingacademy.com,female,False,7,False,28,Doctor,93,84,85,94,95,74,83
351,Ray,Padilla,ray.padilla.351@gslingacademy.com,male,False,3,False,41,Doctor,89,89,100,96,96,85,92
352,Oscar,Gonzalez,oscar.gonzalez.352@gslingacademy.com,male,False,1,True,47,Doctor,94,90,95,85,98,91,96
353,David,Vasquez,david.vasquez.353@gslingacademy.com,male,True,1,True,30,Doctor,80,93,82,89,94,95,70
354,Wendy,Clark,wendy.clark.354@gslingacademy.com,female,False,4,True,44,Doctor,89,99,93,99,87,89,98
355,Amanda,Rodriguez,amanda.rodriguez.355@gslingacademy.com,female,False,5,False,23,Doctor,88,91,96,99,85,62,86
356,Rebecca,Mckinney,rebecca.mckinney.356@gslingacademy.com,female,False,3,False,38,Doctor,92,88,90,94,88,92,96
357,Robin,Perez,robin.perez.357@gslingacademy.com,female,False,3,False,28,Doctor,89,96,85,91,100,91,91
358,Daniel,Lewis,daniel.lewis.358@gslingacademy.com,male,False,2,False,35,Doctor,95,98,97,94,88,99,96
359,Brian,Myers,brian.myers.359@gslingacademy.com,male,False,4,False,33,Doctor,94,74,95,82,100,63,97
360,Angel,Green,angel.green.360@gslingacademy.com,female,False,7,False,49,Doctor,99,98,94,96,95,88,92
361,Melissa,Deleon,melissa.deleon.361@gslingacademy.com,female,False,3,False,38,Doctor,96,92,93,91,88,90,88
362,Hector,Cox,hector.cox.362@gslingacademy.com,male,False,1,False,33,Doctor,100,90,89,91,86,75,72
363,Lauren,Gomez,lauren.gomez.363@gslingacademy.com,female,False,3,False,35,Doctor,99,89,93,87,86,90,96
364,Sarah,Brooks,sarah.brooks.364@gslingacademy.com,female,False,2,False,26,Doctor,84,67,89,96,88,60,88
365,Kimberly,Mcgee,kimberly.mcgee.365@gslingacademy.com,female,True,3,False,24,Doctor,89,67,98,94,89,60,95
366,John,Reynolds,john.reynolds.366@gslingacademy.com,male,False,4,False,29,Doctor,99,65,97,89,87,72,86
367,Donna,Andrews,donna.andrews.367@gslingacademy.com,female,False,1,False,22,Doctor,94,98,96,88,96,61,80
368,Ryan,Ruiz,ryan.ruiz.368@gslingacademy.com,male,False,3,True,21,Doctor,96,79,92,85,95,69,65
369,Kenneth,Baker,kenneth.baker.369@gslingacademy.com,male,False,3,False,35,Doctor,87,85,96,98,88,99,92
370,Patricia,Rhodes,patricia.rhodes.370@gslingacademy.com,female,False,5,False,24,Doctor,99,82,81,98,86,85,85
371,Christopher,Bowen,christopher.bowen.371@gslingacademy.com,male,False,6,False,27,Doctor,85,72,80,85,94,96,87
372,Joseph,Blake,joseph.blake.372@gslingacademy.com,male,False,4,False,29,Doctor,86,71,86,93,99,92,77
373,Tony,Montgomery,tony.montgomery.373@gslingacademy.com,male,False,2,False,42,Doctor,85,96,98,85,95,96,97
374,Stacy,Sanders,stacy.sanders.374@gslingacademy.com,female,True,1,False,28,Doctor,89,76,100,100,99,68,79
375,Julie,Nichols,julie.nichols.375@gslingacademy.com,female,False,2,False,22,Doctor,96,73,80,99,91,82,91
376,Paul,Johnson,paul.johnson.376@gslingacademy.com,male,False,4,False,32,Doctor,86,78,81,87,99,71,97
377,Joanne,Howard,joanne.howard.377@gslingacademy.com,female,False,3,False,49,Doctor,98,90,87,92,92,99,98
378,Mark,Wright,mark.wright.378@gslingacademy.com,male,True,3,False,49,Doctor,87,86,87,91,86,96,92
379,Samantha,Ibarra,samantha.ibarra.379@gslingacademy.com,female,False,5,False,24,Doctor,86,75,97,93,88,74,97
380,Oscar,Benjamin,oscar.benjamin.380@gslingacademy.com,male,False,3,False,21,Doctor,100,82,84,100,90,62,87
381,Eduardo,Brown,eduardo.brown.381@gslingacademy.com,male,False,0,False,48,Doctor,99,89,96,98,89,98,93
382,Paula,Hernandez,paula.hernandez.382@gslingacademy.com,female,True,2,False,48,Doctor,96,97,98,98,97,96,89
383,Kristin,Gilbert,kristin.gilbert.383@gslingacademy.com,female,True,2,True,32,Doctor,90,99,94,91,92,85,64
384,Danny,Carlson,danny.carlson.384@gslingacademy.com,male,False,5,True,23,Doctor,86,92,84,82,88,84,65
385,Justin,Brooks,justin.brooks.385@gslingacademy.com,male,False,3,False,47,Doctor,90,86,98,97,99,96,85
386,Christian,Blankenship,christian.blankenship.386@gslingacademy.com,male,False,1,True,42,Doctor,93,90,93,89,92,93,100
387,Christopher,Meyer,christopher.meyer.387@gslingacademy.com,male,False,4,False,50,Doctor,99,89,87,90,87,90,95
388,Lauren,Morrison,lauren.morrison.388@gslingacademy.com,female,False,5,False,26,Doctor,90,92,95,85,93,69,65
389,James,Compton,james.compton.389@gslingacademy.com,male,False,2,False,47,Doctor,90,90,93,87,93,99,100
390,Amy,White,amy.white.390@gslingacademy.com,female,False,3,False,42,Doctor,99,100,87,96,93,92,88
391,Nicholas,Conrad,nicholas.conrad.391@gslingacademy.com,male,False,7,False,42,Doctor,91,96,96,90,97,85,98
392,Matthew,Moore,matthew.moore.392@gslingacademy.com,male,False,3,False,46,Doctor,91,88,88,91,85,95,88
393,Scott,Baxter,scott.baxter.393@gslingacademy.com,male,False,1,False,33,Doctor,85,97,95,97,98,84,94
394,Whitney,Walls,whitney.walls.394@gslingacademy.com,female,False,1,False,24,Doctor,100,74,80,84,85,82,74
395,Jesse,Melton,jesse.melton.395@gslingacademy.com,male,False,1,False,48,Doctor,99,93,88,92,99,94,95
396,Lindsay,Love,lindsay.love.396@gslingacademy.com,female,False,1,False,22,Doctor,91,92,81,98,88,76,99
397,Joshua,Dillon,joshua.dillon.397@gslingacademy.com,male,False,5,False,46,Doctor,100,97,94,87,89,91,100
398,Caitlin,Moody,caitlin.moody.398@gslingacademy.com,female,True,2,False,28,Doctor,81,75,94,93,87,77,67
399,Kimberly,Knox,kimberly.knox.399@gslingacademy.com,female,True,3,False,43,Doctor,86,99,87,88,99,89,86
400,Katelyn,Watkins,katelyn.watkins.400@gslingacademy.com,female,False,4,False,31,Doctor,93,81,88,90,89,95,81
401,Karen,Rodriguez,karen.rodriguez.401@gslingacademy.com,female,False,3,False,30,Doctor,95,94,82,87,93,93,90
402,Brian,Kelly,brian.kelly.402@gslingacademy.com,male,False,1,False,37,Doctor,98,87,96,89,100,85,91
403,Rebecca,Huang,rebecca.huang.403@gslingacademy.com,female,False,7,False,40,Doctor,85,99,87,85,91,88,90
404,Martin,Duran,martin.duran.404@gslingacademy.com,male,False,4,True,34,Doctor,91,71,99,96,85,79,74
405,Drew,Mccann,drew.mccann.405@gslingacademy.com,male,False,1,False,35,Doctor,95,89,92,87,95,86,93
406,Jeremy,Coleman,jeremy.coleman.406@gslingacademy.com,male,False,3,False,25,Doctor,99,70,89,86,92,65,64
407,Luis,Little,luis.little.407@gslingacademy.com,male,False,10,False,46,Doctor,100,93,88,98,99,89,95
408,Debbie,Landry,debbie.landry.408@gslingacademy.com,female,True,4,False,28,Doctor,99,63,97,90,99,99,100
409,Leslie,Cox,leslie.cox.409@gslingacademy.com,female,False,3,True,22,Doctor,98,79,87,86,98,85,85
410,Jamie,Carter,jamie.carter.410@gslingacademy.com,female,False,0,False,34,Doctor,83,84,91,84,85,91,92
411,David,Castro,david.castro.411@gslingacademy.com,male,False,1,True,41,Doctor,89,95,97,99,87,90,91
412,Sarah,Hansen,sarah.hansen.412@gslingacademy.com,female,False,2,False,36,Doctor,94,100,95,92,95,88,88
413,Mark,Jacobs,mark.jacobs.413@gslingacademy.com,male,False,3,False,32,Doctor,82,98,100,100,100,64,87
414,Matthew,Gonzalez,matthew.gonzalez.414@gslingacademy.com,male,True,1,False,31,Doctor,99,78,99,88,96,96,90
415,Jessica,Beasley,jessica.beasley.415@gslingacademy.com,female,False,3,False,38,Doctor,100,92,87,94,85,97,100
416,Michael,Parker,michael.parker.416@gslingacademy.com,male,False,3,False,43,Doctor,88,98,94,96,96,89,92
417,David,Calderon,david.calderon.417@gslingacademy.com,male,False,1,False,47,Doctor,86,93,91,94,93,88,86
418,David,Frank,david.frank.418@gslingacademy.com,male,False,1,False,32,Doctor,89,74,94,87,92,82,79
419,Shawn,Ochoa,shawn.ochoa.419@gslingacademy.com,male,False,3,False,46,Doctor,92,92,91,95,88,94,93
420,Tyler,Aguilar,tyler.aguilar.420@gslingacademy.com,male,False,2,False,46,Doctor,90,94,94,86,100,94,94
421,Erica,Burke,erica.burke.421@gslingacademy.com,female,False,0,False,33,Doctor,89,100,90,87,98,90,100
422,Mason,Mcbride,mason.mcbride.422@gslingacademy.com,male,False,5,False,50,Doctor,92,88,97,85,93,75,84
423,Dennis,Johnson,dennis.johnson.423@gslingacademy.com,male,False,4,False,42,Doctor,89,82,85,87,94,91,91
424,Danny,Curtis,danny.curtis.424@gslingacademy.com,male,True,1,True,40,Doctor,90,92,93,94,92,99,99
425,Courtney,Bates,courtney.bates.425@gslingacademy.com,female,False,0,True,42,Doctor,89,75,96,94,92,89,85
426,Bernard,Howard,bernard.howard.426@gslingacademy.com,male,False,2,True,41,Doctor,83,86,92,87,81,93,76
427,Audrey,Mcdaniel,audrey.mcdaniel.427@gslingacademy.com,female,False,5,False,26,Doctor,99,74,94,93,93,90,84
